epoch,elapsed_s,cpu_used_pct,load1,load5,load15,mem_used_mb,mem_avail_mb,swap_used_mb,nproc_zephyr,rss_zephyr_mb,open_fds,gw_cpu_millicores,gw_mem_mi
1781952236.934,276.6,93.27,108.29,50.29,52.39,9861.9,117931.3,0.3,1000,35526.5,14560,188,49
1781952239.934,279.6,94.5,108.29,50.29,52.39,9834.0,117958.8,0.3,1000,35526.5,14432,188,49
1781952242.934,282.6,94.2,106.5,50.88,52.57,9867.2,117925.6,0.3,1000,35526.5,14368,188,49
1781952245.936,285.6,92.01,106.5,50.88,52.57,9777.3,118015.5,0.3,1000,35526.5,14240,188,49
1781952248.937,288.6,92.58,106.94,51.89,52.89,9810.9,117981.8,0.3,1000,35526.5,14176,188,49
1781952251.937,291.6,91.98,106.63,52.74,53.16,9901.9,117890.7,0.3,1000,35526.5,14048,188,49
1781952254.939,294.6,92.35,106.63,52.74,53.16,9835.1,117957.6,0.3,1000,35526.5,14176,188,49
1781952257.94,297.6,92.37,104.73,53.25,53.32,9778.0,118014.7,0.3,1000,35526.5,14304,188,49
1781952260.94,300.6,91.02,104.73,53.25,53.32,9791.3,118001.4,0.3,1000,35526.6,14560,460,56
1781952263.94,303.6,91.36,102.83,53.71,53.47,9819.7,117973.0,0.3,1000,35526.6,14752,460,56
1781952266.94,306.6,92.95,99.96,53.93,53.55,9695.7,118097.0,0.3,1000,35526.6,14880,460,56
1781952269.942,309.6,93.32,99.96,53.93,53.55,9927.0,117865.8,0.3,1000,35526.6,14816,460,56
1781952272.942,312.6,93.49,98.28,54.34,53.68,9933.2,117859.5,0.3,1000,35526.6,14816,143,55
1781952275.942,315.6,91.38,98.28,54.34,53.68,9953.1,117839.7,0.3,1000,35526.6,14880,143,55
1781952278.942,318.6,95.1,97.06,54.82,53.84,9892.0,117900.8,0.3,1000,35526.6,14752,143,55
1781952281.942,321.6,93.74,126.85,61.7,56.07,9872.5,117920.3,0.3,1000,35526.6,14880,143,55
1781952284.943,324.6,93.55,126.85,61.7,56.07,9739.4,118053.4,0.3,1000,35526.6,14752,524,57
1781952287.943,327.6,94.77,128.62,63.15,56.57,9685.7,118107.1,0.3,1000,35526.6,14688,524,57
1781952290.943,330.6,94.5,128.62,63.15,56.57,9845.5,117947.6,0.3,1000,35526.7,14752,524,57
1781952293.943,333.6,93.98,127.05,63.91,56.85,9805.3,117987.9,0.3,1000,35526.7,15072,524,57
1781952296.943,336.6,93.5,125.2,64.57,57.1,9746.3,118046.9,0.3,1000,35526.8,15264,81,55
1781952299.946,339.6,93.63,125.2,64.57,57.1,9896.9,117896.6,0.3,1000,35526.8,15200,81,55
1781952302.946,342.6,92.32,123.66,65.26,57.37,9844.0,117949.8,0.3,1000,35526.8,15136,81,55
1781952305.946,345.6,90.96,123.66,65.26,57.37,9806.3,117987.6,0.3,1000,35526.8,15072,81,55
1781952308.949,348.6,93.33,143.95,70.44,59.08,9881.7,117912.8,0.3,1000,35526.8,15136,81,55
1781952311.949,351.6,94.0,141.15,71.08,59.35,9761.2,118033.3,0.3,1000,35526.8,15072,81,55
1781952314.949,354.6,93.48,141.15,71.08,59.35,9806.5,117987.6,0.3,1000,35526.8,15008,81,55
1781952317.95,357.6,94.24,134.73,70.91,59.36,9848.4,117946.1,0.3,1000,35526.8,15008,81,55
1781952320.951,360.6,92.9,134.73,70.91,59.36,9831.1,117963.6,0.3,1000,35526.8,15072,448,58
1781952323.951,363.6,93.59,131.31,71.26,59.54,9731.0,118063.8,0.3,1000,35526.9,15200,448,58
1781952326.951,366.6,90.49,124.88,70.92,59.49,9815.6,117979.2,0.3,1000,35526.9,15136,448,58
1781952329.952,369.6,92.5,124.88,70.92,59.49,9829.1,117965.7,0.3,1000,35526.9,15136,448,58
1781952332.952,372.6,93.61,128.17,72.5,60.06,9867.5,117927.3,0.3,1000,35526.9,15328,60,57
1781952335.952,375.6,93.86,128.17,72.5,60.06,9828.7,117966.1,0.3,1000,35526.9,15264,60,57
1781952338.953,378.6,94.52,121.91,72.13,60.01,9793.5,118001.0,0.3,1000,35526.9,15200,60,57
1781952341.955,381.6,93.42,115.99,71.73,59.95,9862.0,117932.4,0.3,1000,35526.9,15200,60,57
1781952344.955,384.6,94.37,115.99,71.73,59.95,9759.4,118035.0,0.3,1000,35526.9,14944,443,61
1781952347.955,387.6,93.72,119.52,73.19,60.48,9813.3,117981.2,0.3,1000,35526.9,14944,443,61
1781952350.955,390.6,90.02,119.52,73.19,60.48,9843.6,117950.8,0.3,1000,35527.0,15008,443,61
1781952353.955,393.6,94.65,115.07,73.04,60.5,9859.8,117934.7,0.3,1000,35527.0,15136,443,61
1781952356.956,396.6,93.26,123.56,75.5,61.36,9909.9,117884.5,0.3,1000,35527.1,15200,200,52
1781952359.956,399.6,93.35,123.56,75.5,61.36,9886.6,117907.8,0.3,1000,35527.1,15200,200,52
1781952362.956,402.6,94.64,121.91,75.95,61.59,9950.7,117843.7,0.3,1000,35527.1,15136,200,52
1781952365.956,405.6,93.16,121.91,75.95,61.59,9902.1,117892.2,0.3,1000,35527.1,15136,200,52
1781952368.956,408.6,92.84,117.99,75.91,61.65,9905.5,117889.1,0.3,1000,35527.1,15072,200,52
1781952371.956,411.6,93.93,113.83,75.74,61.67,9893.1,117901.4,0.3,1000,35527.1,14944,200,52
1781952374.957,414.6,93.39,113.83,75.74,61.67,9902.5,117892.1,0.3,1000,35527.1,15072,200,52
1781952377.957,417.6,93.21,108.56,75.28,61.6,9755.0,118039.4,0.3,1000,35527.1,14752,200,52
1781952380.957,420.6,93.53,108.56,75.28,61.6,9710.9,118083.4,0.3,1000,35527.2,14944,453,55
1781952383.957,423.6,92.35,104.19,74.93,61.56,9772.3,118022.1,0.3,1000,35527.2,15072,453,55
1781952386.957,426.6,93.9,103.05,75.18,61.71,9810.1,117984.3,0.3,1000,35527.3,15136,453,55
1781952389.957,429.6,93.31,103.05,75.18,61.71,9913.5,117881.0,0.3,1000,35527.3,15136,453,55
1781952392.957,432.6,91.59,102.01,75.42,61.86,9759.9,118034.5,0.3,1000,35527.3,14944,27,52
1781952395.957,435.6,94.01,102.01,75.42,61.86,9841.0,117954.0,0.3,1000,35527.3,14880,27,52
1781952398.957,438.6,92.99,104.25,76.33,62.23,9822.1,117973.0,0.3,1000,35527.3,14944,27,52
1781952401.957,441.6,93.86,107.27,77.42,62.66,9804.7,117990.4,0.3,1000,35527.3,14880,27,52
1781952404.958,444.6,94.33,107.27,77.42,62.66,9715.4,118079.6,0.3,1000,35527.3,14816,416,59
1781952407.96,447.6,94.18,104.13,77.26,62.69,9732.8,118062.2,0.3,1000,35527.3,14880,416,59
1781952410.96,450.6,94.51,104.13,77.26,62.69,9886.0,117909.0,0.3,1000,35527.3,15136,416,59
1781952413.96,453.6,92.69,109.4,78.8,63.26,9949.2,117845.8,0.3,1000,35527.4,15200,416,59
1781952416.96,456.6,92.18,105.85,78.57,63.27,9839.1,117955.7,0.3,1000,35527.4,15264,73,61
1781952419.961,459.6,91.83,105.85,78.57,63.27,9835.6,117959.1,0.3,1000,35527.4,15392,73,61
1781952422.964,462.6,94.6,108.74,79.63,63.7,9818.2,117976.6,0.3,1000,35527.4,15264,73,61
1781952425.964,465.6,91.59,108.74,79.63,63.7,9848.4,117946.4,0.3,1000,35527.4,15200,73,61
1781952428.964,468.6,93.11,106.36,79.62,63.78,9823.8,117971.0,0.3,1000,35527.4,15136,73,61
1781952431.965,471.6,93.43,102.97,79.36,63.78,9787.3,118007.5,0.3,1000,35527.4,15136,73,61
1781952434.965,474.6,90.69,102.97,79.36,63.78,9752.7,118042.1,0.3,1000,35527.4,14944,73,61
1781952437.965,477.6,92.79,103.53,79.87,64.03,9677.5,118117.4,0.3,1000,35527.4,14880,73,61
1781952440.965,480.6,92.23,103.53,79.87,64.03,9847.1,117947.6,0.3,1000,35527.5,14944,443,67
1781952443.975,483.6,94.05,101.97,79.93,64.14,9681.4,118113.3,0.3,1000,35527.5,15072,443,67
1781952446.975,486.6,94.25,100.29,79.95,64.23,9673.8,118120.9,0.3,1000,35527.6,15008,443,67
1781952449.975,489.6,93.07,100.29,79.95,64.23,9766.8,118028.0,0.3,1000,35527.6,15200,443,67
1781952452.982,492.6,92.37,100.58,80.35,64.44,9834.0,117960.6,0.3,1000,35527.6,15072,97,62
1781952455.982,495.6,93.08,100.58,80.35,64.44,9601.3,118193.4,0.3,1000,35527.6,14880,97,62
1781952458.982,498.6,93.51,102.38,81.06,64.76,9750.2,118044.5,0.3,1000,35527.6,14816,97,62
1781952461.982,501.6,92.5,102.11,81.36,64.94,9924.1,117870.5,0.3,1000,35527.6,14944,97,62
1781952464.982,504.6,93.52,102.11,81.36,64.94,9843.6,117951.0,0.3,1000,35527.6,14944,496,67
1781952467.983,507.6,89.88,98.98,81.05,64.93,9888.3,117906.5,0.3,1000,35527.6,14944,496,67
1781952470.983,510.6,93.7,98.98,81.05,64.93,9854.6,117940.2,0.3,1000,35527.6,15200,496,67
1781952473.984,513.6,93.98,98.18,81.19,65.06,9866.2,117928.6,0.3,1000,35527.7,15328,496,67
1781952476.984,516.6,87.73,94.0,80.6,64.96,9902.4,117892.4,0.3,1000,35527.7,15328,111,69
1781952479.984,519.6,93.01,94.0,80.6,64.96,9962.6,117832.2,0.3,1000,35527.8,15200,111,69
1781952482.984,522.6,92.12,95.28,81.09,65.2,9885.6,117909.1,0.3,1000,35527.8,15136,111,69
1781952485.985,525.6,93.7,95.28,81.09,65.2,9895.2,117899.5,0.3,1000,35527.8,15072,111,69
1781952488.985,528.6,93.4,101.34,82.58,65.77,9763.2,118031.5,0.3,1000,35527.8,15136,111,69
1781952491.985,531.6,92.71,97.95,82.19,65.73,9804.9,117989.8,0.3,1000,35527.8,15072,111,69
1781952494.986,534.6,92.25,97.95,82.19,65.73,9886.5,117908.2,0.3,1000,35527.8,14944,111,69
1781952497.986,537.6,92.48,94.59,81.76,65.68,9778.8,118015.9,0.3,1000,35527.8,14944,111,69
1781952500.986,540.6,94.14,94.59,81.76,65.68,9889.4,117905.3,0.3,1000,35527.8,14944,461,78
1781952503.987,543.6,91.7,93.66,81.78,65.77,9911.0,117883.7,0.3,1000,35527.9,15072,461,78
1781952506.987,546.6,94.69,97.7,82.81,66.19,9859.1,117935.5,0.3,1000,35527.9,15200,461,78
1781952509.987,549.6,95.36,97.7,82.81,66.19,9886.7,117907.9,0.3,1000,35527.9,15456,461,78
1781952512.988,552.6,92.52,96.12,82.73,66.25,9797.9,117996.7,0.3,1000,35527.9,15392,177,78
1781952515.989,555.6,93.71,96.12,82.73,66.25,9701.2,118093.4,0.3,1000,35527.9,15328,177,78
1781952518.989,558.6,90.24,92.1,82.12,66.15,9839.2,117955.5,0.3,1000,35527.9,15392,177,78
1781952521.989,561.6,90.0,90.01,81.85,66.14,9870.0,117924.6,0.3,1000,35527.9,15392,177,78
1781952524.989,564.6,93.17,90.01,81.85,66.14,9688.1,118106.6,0.3,1000,35527.9,15456,177,78
1781952527.99,567.6,93.88,88.89,81.75,66.2,9649.0,118145.7,0.3,1000,35527.9,15392,177,78
1781952530.99,570.6,92.94,88.89,81.75,66.2,9780.7,118014.0,0.3,1000,35527.9,15584,177,78
1781952533.99,573.6,94.14,92.18,82.56,66.54,9981.0,117813.8,0.3,1000,35528.0,15584,177,78
1781952536.99,576.6,93.61,93.29,82.95,66.75,9846.4,117948.4,0.3,1000,35528.0,15584,274,78
1781952539.992,579.6,93.86,93.29,82.95,66.75,9838.1,117956.7,0.3,1000,35528.1,15648,274,78
1781952542.992,582.6,93.85,90.14,82.46,66.68,9917.3,117877.5,0.3,1000,35528.1,15648,274,78
1781952545.992,585.6,94.02,90.14,82.46,66.68,9780.6,118014.2,0.3,1000,35528.1,15648,274,78
1781952549.023,588.7,93.27,88.85,82.32,66.72,9858.2,117936.6,0.3,1000,35528.1,15648,274,78
1781952552.023,591.7,93.98,96.23,83.96,67.34,9845.5,117949.3,0.3,1000,35528.1,15840,274,78
1781952555.023,594.7,93.26,96.23,83.96,67.34,9823.3,117971.5,0.3,1000,35528.1,15968,274,78
1781952558.024,597.7,94.4,95.81,84.08,67.47,9826.4,117969.1,0.3,1000,35528.1,15968,274,78
1781952561.024,600.7,92.48,95.81,84.08,67.47,9814.9,117980.7,0.3,1000,35528.1,16096,290,80
1781952564.025,603.7,93.22,92.7,83.63,67.41,9849.9,117946.0,0.3,1000,35528.2,16160,290,80
1781952567.025,606.7,92.54,90.88,83.4,67.42,9937.6,117858.3,0.3,1000,35528.2,16160,290,80
1781952570.026,609.7,92.87,90.88,83.4,67.42,9885.5,117910.4,0.3,1000,35528.3,16032,290,80
1781952573.027,612.7,92.83,88.65,83.06,67.4,9812.6,117983.5,0.3,1000,35528.3,15968,247,84
1781952576.027,615.7,93.18,88.65,83.06,67.4,9822.9,117973.2,0.3,1000,35528.3,15968,247,84
1781952579.027,618.7,94.24,87.08,82.83,67.41,9796.9,117999.6,0.3,1000,35528.3,15776,247,84
1781952582.027,621.7,94.06,87.87,83.07,67.57,9730.7,118065.9,0.3,1000,35528.3,15712,247,84
1781952585.027,624.7,91.21,87.87,83.07,67.57,9698.0,118098.6,0.3,1000,35528.3,15712,241,81
1781952588.027,627.7,91.44,85.96,82.75,67.55,9776.3,118019.6,0.3,1000,35528.3,15648,241,81
1781952591.028,630.7,91.0,85.96,82.75,67.55,9709.0,118086.9,0.3,1000,35528.3,15584,241,81
1781952594.028,633.7,93.62,84.12,82.42,67.52,9874.7,117921.3,0.3,1000,35528.4,15648,241,81
1781952597.028,636.7,92.12,82.83,82.18,67.53,9911.9,117884.1,0.3,1000,35528.4,15712,239,92
1781952600.028,639.7,92.7,82.83,82.18,67.53,9739.3,118056.7,0.3,1000,35528.5,15776,239,92
1781952603.029,642.7,92.53,84.29,82.49,67.71,9931.1,117864.5,0.3,1000,35528.5,15712,239,92
1781952606.029,645.7,93.42,84.29,82.49,67.71,9814.4,117981.2,0.3,1000,35528.5,15648,239,92
1781952609.033,648.7,92.41,96.43,85.04,68.61,9858.1,117937.5,0.3,1000,35528.5,15712,239,92
1781952612.033,651.7,93.11,94.88,84.91,68.66,9712.3,118083.3,0.3,1000,35528.5,15712,239,92
1781952615.033,654.7,93.59,94.88,84.91,68.66,9747.8,118047.7,0.3,1000,35528.5,15776,239,92
1781952618.033,657.7,91.84,91.2,84.31,68.55,9788.5,118007.1,0.3,1000,35528.5,15776,239,92
1781952621.034,660.7,94.39,91.2,84.31,68.55,9806.2,117989.4,0.3,1000,35528.5,15904,440,90
1781952624.034,663.7,94.0,89.75,84.12,68.57,9837.4,117958.1,0.3,1000,35528.6,15840,440,90
1781952627.034,666.7,92.83,88.64,83.99,68.61,9825.3,117970.2,0.3,1000,35528.6,15904,440,90
1781952630.038,669.7,93.6,88.64,83.99,68.61,9700.4,118095.1,0.3,1000,35528.7,15904,440,90
1781952633.038,672.7,92.99,88.75,84.09,68.73,9750.3,118045.1,0.3,1000,35528.7,16096,41,90
1781952636.038,675.7,89.0,88.75,84.09,68.73,9899.0,117896.5,0.3,1000,35528.7,16096,41,90
1781952639.043,678.7,92.88,88.69,84.15,68.83,9756.2,118039.3,0.3,1000,35528.7,16160,41,90
1781952642.044,681.7,93.22,85.83,83.64,68.75,9801.2,117994.3,0.3,1000,35528.7,16096,41,90
1781952645.044,684.7,92.7,85.83,83.64,68.75,9684.2,118111.3,0.3,1000,35528.7,15968,348,94
1781952648.045,687.7,94.15,84.49,83.39,68.75,9751.0,118044.5,0.3,1000,35528.7,15776,348,94
1781952651.045,690.7,88.86,84.49,83.39,68.75,9743.8,118051.7,0.3,1000,35528.7,15776,348,94
1781952654.045,693.7,92.61,82.05,82.9,68.67,9871.6,117923.8,0.3,1000,35528.7,15776,348,94
1781952657.046,696.7,93.69,81.08,82.69,68.68,9755.8,118039.6,0.3,1000,35528.8,15840,237,94
1781952660.046,699.7,91.89,81.08,82.69,68.68,9810.2,117985.2,0.3,1000,35528.9,15840,237,94
1781952663.046,702.7,92.06,78.51,82.13,68.57,9673.5,118121.8,0.3,1000,35528.9,15712,237,94
1781952666.046,705.7,94.57,78.51,82.13,68.57,9774.7,118020.7,0.3,1000,35528.9,15712,237,94
1781952669.046,708.7,93.95,77.35,81.83,68.54,9850.4,117945.1,0.3,1000,35528.9,15648,237,94
1781952672.046,711.7,93.15,76.36,81.55,68.53,9863.5,117932.0,0.3,1000,35528.9,15648,237,94
1781952675.046,714.7,92.86,76.36,81.55,68.53,9952.8,117842.6,0.3,1000,35528.9,15840,237,94
1781952678.049,717.7,93.13,77.21,81.64,68.63,9914.6,117880.9,0.3,1000,35528.9,15968,237,94
1781952681.049,720.7,90.09,77.21,81.64,68.63,9907.2,117888.2,0.3,1000,35528.9,15968,289,95
1781952684.049,723.7,92.32,77.19,81.56,68.67,9797.2,117998.2,0.3,1000,35528.9,16032,289,95
1781952687.051,726.7,94.71,87.67,83.66,69.42,9885.4,117910.1,0.3,1000,35529.0,16096,289,95
1781952690.051,729.7,93.83,87.67,83.66,69.42,9921.9,117873.6,0.3,1000,35529.0,16096,289,95
1781952693.051,732.7,94.46,90.18,84.25,69.69,9837.4,117958.1,0.3,1000,35529.1,16288,155,98
1781952696.051,735.7,92.49,90.18,84.25,69.69,9919.7,117875.8,0.3,1000,35529.1,16288,155,98
1781952699.051,738.7,91.79,95.53,85.46,70.16,9837.1,117958.4,0.3,1000,35529.1,16224,155,98
1781952702.051,741.7,92.36,99.81,86.51,70.58,9839.2,117956.4,0.3,1000,35529.1,16160,155,98
1781952705.051,744.7,93.68,99.81,86.51,70.58,9796.2,117999.3,0.3,1000,35529.1,16096,263,103
1781952708.051,747.7,93.52,98.63,86.49,70.66,9836.4,117959.1,0.3,1000,35529.1,16096,263,103
1781952711.051,750.7,94.14,98.63,86.49,70.66,9868.7,117926.9,0.3,1000,35529.1,16160,263,103
1781952714.052,753.7,89.37,96.65,86.28,70.67,9828.0,117967.6,0.3,1000,35529.1,16224,263,103
1781952717.052,756.7,91.9,92.84,85.66,70.56,9860.1,117935.4,0.3,1000,35529.2,16288,176,97
1781952720.053,759.7,88.26,92.84,85.66,70.56,9941.6,117854.0,0.3,1000,35529.2,16416,176,97
1781952723.053,762.7,90.05,89.01,84.99,70.42,9905.2,117890.4,0.3,1000,35529.3,16480,176,97
1781952726.056,765.7,91.78,89.01,84.99,70.42,9829.4,117966.1,0.3,1000,35529.3,16352,176,97
1781952729.056,768.7,92.74,87.56,84.75,70.42,9776.0,118019.6,0.3,1000,35529.3,16288,176,97
1781952732.056,771.7,92.69,86.08,84.49,70.42,9685.1,118110.5,0.3,1000,35529.3,16352,176,97
1781952735.056,774.7,91.37,86.08,84.49,70.42,9908.7,117886.9,0.3,1000,35529.3,16352,176,97
1781952738.056,777.7,92.2,83.83,84.05,70.35,9960.5,117835.0,0.3,1000,35529.3,16416,176,97
1781952741.056,780.7,91.51,83.83,84.05,70.35,9822.0,117973.5,0.3,1000,35529.3,16288,267,102
1781952744.056,783.7,91.57,82.8,83.83,70.35,9830.6,117964.9,0.3,1000,35529.3,16416,267,102
1781952747.056,786.7,90.51,80.41,83.32,70.26,9783.8,118011.9,0.3,1000,35529.3,16288,267,102
1781952750.057,789.7,90.88,80.41,83.32,70.26,9881.3,117914.3,0.3,1000,35529.4,16416,267,102
1781952753.057,792.7,94.6,80.54,83.3,70.32,9888.3,117907.3,0.3,1000,35529.4,16224,267,102
1781952756.057,795.7,93.64,80.54,83.3,70.32,9896.9,117898.8,0.3,1000,35529.4,16288,267,102
1781952759.057,798.7,94.0,80.42,83.23,70.37,9946.1,117849.5,0.3,1000,35529.4,16224,267,102
1781952762.057,801.7,91.58,77.9,82.66,70.25,9864.9,117930.7,0.3,1000,35529.4,16160,267,102
1781952765.057,804.7,93.45,77.9,82.66,70.25,9789.6,118006.0,0.3,1000,35529.4,16160,174,113
1781952768.057,807.7,92.88,99.93,87.15,71.77,9846.2,117949.3,0.3,1000,35529.4,16096,174,113
1781952771.057,810.7,93.24,99.93,87.15,71.77,9944.9,117850.7,0.3,1000,35529.4,16288,174,113
1781952774.058,813.7,93.25,98.34,87.03,71.82,9988.2,117807.3,0.3,1000,35529.4,16352,174,113
1781952777.058,816.7,93.82,96.47,86.83,71.84,9750.6,118044.9,0.3,1000,35529.5,16544,185,108
1781952780.058,819.7,93.04,96.47,86.83,71.84,9801.9,117993.7,0.3,1000,35529.5,16544,185,108
1781952783.059,822.7,92.72,105.8,88.92,72.59,9752.7,118042.9,0.3,1000,35529.6,16480,185,108
1781952786.059,825.7,94.14,105.8,88.92,72.59,9732.5,118063.1,0.3,1000,35529.6,16480,185,108
1781952789.059,828.7,93.78,102.61,88.54,72.56,9828.3,117967.3,0.3,1000,35529.6,16544,185,108
1781952792.06,831.7,92.16,98.88,88.0,72.47,9829.0,117966.6,0.3,1000,35529.6,16480,185,108
1781952795.06,834.7,91.03,98.88,88.0,72.47,9868.0,117927.6,0.3,1000,35529.6,16480,185,108
1781952798.061,837.7,91.63,96.73,87.74,72.47,9854.3,117941.3,0.3,1000,35529.6,16608,185,108
1781952801.061,840.7,93.05,96.73,87.74,72.47,9905.6,117890.0,0.3,1000,35529.6,16672,145,115
1781952804.061,843.7,93.97,96.99,87.94,72.61,9843.7,117952.5,0.3,1000,35529.6,16672,145,115
1781952807.061,846.7,94.7,93.55,87.38,72.51,9903.4,117892.9,0.3,1000,35529.7,16672,145,115
1781952810.061,849.7,93.38,93.55,87.38,72.51,9942.4,117853.8,0.3,1000,35529.7,16480,145,115
1781952813.061,852.7,94.49,98.55,88.52,72.96,9863.6,117932.7,0.3,1000,35529.8,16480,170,116
1781952816.063,855.7,91.73,98.55,88.52,72.96,9901.6,117895.1,0.3,1000,35529.8,16608,170,116
1781952819.063,858.7,91.48,96.02,88.16,72.93,9859.9,117936.9,0.3,1000,35529.8,16544,170,116
1781952822.063,861.7,92.58,92.01,87.46,72.79,9911.0,117885.8,0.3,1000,35529.8,16544,170,116
1781952825.063,864.7,91.16,92.01,87.46,72.79,9943.6,117853.1,0.3,1000,35529.8,16544,170,116
1781952828.063,867.7,93.14,89.45,87.0,72.72,9910.6,117886.2,0.3,1000,35529.8,16480,170,116
1781952831.065,870.7,94.91,89.45,87.0,72.72,9880.2,117917.3,0.3,1000,35529.8,16480,170,116
1781952834.065,873.7,93.77,90.22,87.2,72.86,9925.2,117872.3,0.3,1000,35529.8,16544,170,116
1781952837.065,876.7,93.18,86.59,86.5,72.71,9956.4,117841.2,0.3,1000,35529.8,16608,222,118
1781952840.065,879.7,90.84,86.59,86.5,72.71,9929.2,117868.5,0.3,1000,35529.9,16800,222,118
1781952843.065,882.7,94.14,87.19,86.63,72.82,9922.6,117874.6,0.3,1000,35529.9,16800,222,118
1781952846.065,885.7,93.51,87.19,86.63,72.82,9763.7,118034.0,0.3,1000,35529.9,16736,222,118
1781952849.066,888.7,92.41,84.85,86.15,72.74,9716.4,118081.3,0.3,1000,35529.9,16736,222,118
1781952852.066,891.7,92.78,82.78,85.7,72.67,9772.0,118025.7,0.3,1000,35529.9,16736,222,118
1781952855.088,894.7,92.63,82.78,85.7,72.67,9874.9,117922.6,0.3,1000,35530.1,16736,222,118
1781952858.088,897.7,94.04,80.88,85.26,72.59,9834.1,117963.3,0.3,1000,35530.6,16864,222,118
1781952861.091,900.7,92.44,80.88,85.26,72.59,9733.6,118063.6,0.3,1000,35530.6,16928,98,119
1781952864.092,903.7,92.44,80.33,85.07,72.6,9696.6,118100.6,0.3,1000,35530.6,16864,98,119
1781952867.092,906.7,93.57,79.98,84.92,72.62,9745.1,118052.1,0.3,1000,35530.6,16864,98,119
1781952870.092,909.7,93.86,79.98,84.92,72.62,9839.6,117957.6,0.3,1000,35530.6,16928,98,119
1781952873.092,912.7,92.63,77.74,84.37,72.51,9628.4,118168.3,0.3,1000,35530.6,16736,136,119
1781952876.092,915.7,94.39,77.74,84.37,72.51,9793.7,118002.9,0.3,1000,35530.6,16672,136,119
1781952879.092,918.7,93.01,78.0,84.31,72.56,9777.8,118018.9,0.3,1000,35530.6,16800,136,119
1781952882.093,921.7,92.53,75.52,83.7,72.42,9794.9,118001.8,0.3,1000,35530.6,16864,136,119
1781952885.094,924.7,93.01,75.52,83.7,72.42,9887.1,117909.5,0.3,1000,35530.6,16928,54,117
1781952888.198,927.8,93.91,81.16,84.73,72.81,9854.3,117942.3,0.3,1000,35532.1,16864,54,117
1781952891.198,930.8,93.9,81.16,84.73,72.81,9909.0,117887.6,0.3,1000,35532.1,16864,54,117
1781952894.198,933.8,91.33,83.71,85.2,73.03,9760.4,118036.1,0.3,1000,35532.1,16992,54,117
1781952897.2,936.8,94.27,114.89,91.64,75.18,9872.7,117923.8,0.3,1000,35532.1,16992,57,117
1781952900.2,939.8,92.87,114.89,91.64,75.18,9787.4,118009.1,0.3,1000,35532.1,16864,57,117
1781952903.2,942.8,93.16,112.17,91.46,75.21,9827.5,117969.0,0.3,1000,35532.1,16800,57,117
1781952906.2,945.8,93.05,112.17,91.46,75.21,9834.6,117962.0,0.3,1000,35532.1,16736,57,117
1781952909.2,948.8,94.6,116.72,92.75,75.71,9825.8,117970.7,0.3,1000,35532.1,16864,57,117
1781952912.2,951.8,93.45,113.06,92.39,75.69,9799.4,117997.2,0.3,1000,35532.1,16800,57,117
1781952915.201,954.8,91.54,113.06,92.39,75.69,9884.6,117912.0,0.3,1000,35532.1,16928,57,117
1781952918.201,957.8,95.09,117.54,93.66,76.19,9764.3,118032.3,0.3,1000,35533.3,16864,57,117
1781952921.201,960.8,93.75,117.54,93.66,76.19,9831.8,117964.7,0.3,1000,35533.4,16928,47,118
1781952924.201,963.8,92.84,115.25,93.58,76.26,9769.2,118027.4,0.3,1000,35533.4,16928,47,118
1781952927.201,966.8,95.01,116.84,94.27,76.58,9776.3,118020.3,0.3,1000,35533.4,17056,47,118
1781952930.201,969.8,92.89,116.84,94.27,76.58,9920.6,117876.0,0.3,1000,35533.4,17056,47,118
1781952933.201,972.8,93.14,123.18,95.96,77.22,9781.8,118014.8,0.3,1000,35533.4,17120,62,118
1781952936.201,975.8,94.34,123.18,95.96,77.22,9804.9,117991.6,0.3,1000,35533.4,17056,62,118
1781952939.202,978.8,93.92,117.4,95.21,77.08,9756.7,118039.9,0.3,1000,35533.4,17120,62,118
1781952942.202,981.8,93.43,111.52,94.36,76.9,9775.9,118020.8,0.3,1000,35533.4,17120,62,118
1781952945.202,984.8,93.33,111.52,94.36,76.9,9792.2,118004.4,0.3,1000,35533.4,17056,48,118
1781952948.202,987.8,90.42,107.31,93.77,76.8,9832.1,117964.5,0.3,1000,35533.4,17120,48,118
1781952951.202,990.8,90.38,107.31,93.77,76.8,9832.9,117963.7,0.3,1000,35535.3,17120,48,118
1781952954.202,993.8,92.06,102.32,92.96,76.63,9863.7,117933.0,0.3,1000,35535.3,17056,48,118
1781952957.203,996.8,93.5,97.97,92.22,76.48,9893.5,117903.2,0.3,1000,35535.3,16864,64,129
1781952960.203,999.8,93.27,97.97,92.22,76.48,9805.0,117991.7,0.3,1000,35535.3,16928,64,129
1781952963.203,1002.8,94.65,94.37,91.57,76.35,9785.0,118011.7,0.3,1000,35535.3,17056,64,129
1781952966.203,1005.8,93.74,94.37,91.57,76.35,9740.7,118056.0,0.3,1000,35535.3,17056,64,129
1781952969.203,1008.8,94.97,91.94,91.11,76.28,9891.2,117905.4,0.3,1000,35535.3,16992,64,129
1781952972.203,1011.8,94.2,87.86,90.28,76.09,10011.1,117785.6,0.3,1000,35535.3,16928,64,129
1781952975.204,1014.8,92.81,87.86,90.28,76.09,9909.6,117887.0,0.3,1000,35535.3,16864,64,129
1781952978.204,1017.8,94.0,85.63,89.77,76.01,9804.3,117992.3,0.3,1000,35535.3,16992,64,129
